Model,A_SR,A_TPR,A_PPV,Accuracy,AUC,Acc_Drop_pp,DI_RACE,Race_Fair,DI_AGE,Age_Fair,DI_SEX,Sex_Fair,DI_ETH,Eth_Fair,Total_Fair
Standard,0.8,0.4,0.4,0.830688659972112,0.9527140293046817,4.698799087695782,0.8888274468518181,4,0.7578137762549041,1,0.9370318632848468,6,0.95654885245713,7,18
Standard,0.8,0.4,0.8,0.844913687806038,0.9527140293046817,3.2762963043031834,0.8262514167918918,4,0.6176474803805131,1,0.8942506367213103,7,0.9231804851059694,7,19
Standard,0.8,0.8,0.0,0.7603850269691828,0.9527140293046817,11.729162387988712,0.9365703276953454,3,0.7299434067757911,1,0.8688053420733844,5,0.9367120866839289,6,15
Standard,0.8,0.8,0.4,0.7750045939489585,0.9527140293046817,10.267205690011139,0.9205369736984118,4,0.7830689027066421,1,0.8920912312465897,5,0.9410376549363838,6,16
Standard,0.8,0.8,0.8,0.8006172105541924,0.9527140293046817,7.7059440294877435,0.9103333317588469,4,0.9505961017485145,3,0.956013400469699,5,0.9536733354426641,6,18
Standard,0.8,1.0,0.0,0.7429009976976209,0.9527140293046817,13.4775653151449,0.8966587584958718,3,0.6869269250260924,1,0.8338527927904279,5,0.9104993414656996,5,14
Standard,0.8,1.0,0.4,0.7608552311567023,0.9527140293046817,11.68214196923676,0.9170580839675555,5,0.7394253230972428,1,0.8616053594840503,5,0.9357631450290613,6,17
Standard,0.8,1.0,0.8,0.7741452552614227,0.9527140293046817,10.353139558764713,0.9352799927509967,4,0.7933418218872518,1,0.881975402611878,5,0.9405956673909662,6,16
Standard,0.9,0.0,0.0,0.8298401305762433,0.9527140293046817,4.783652027282659,0.8965682212273552,5,0.7580582927954708,1,0.9220370824188306,6,0.9536129108647687,7,19
Standard,0.9,0.0,0.4,0.8439948980143331,0.9527140293046817,3.3681752834736733,0.8378926096398304,5,0.6183063518567121,1,0.8805333662973381,7,0.9197102637758436,7,20
Standard,0.9,0.0,0.8,0.8524855966188536,0.9527140293046817,2.519105423021628,0.8003897746075985,5,0.5338678701538299,1,0.8576415097129197,7,0.9006991719273256,7,20
Standard,0.9,0.4,0.0,0.7720050155113335,0.9527140293046817,10.567163533773638,0.9387663112937454,3,0.7720574005065395,1,0.8996544157775099,5,0.936355322524529,6,15
Standard,0.9,0.4,0.4,0.8020224184709176,0.9527140293046817,7.565423237815228,0.9501150489297008,4,0.9787324038951001,3,0.9782903442885746,5,0.9688131765740229,6,18
Standard,0.9,0.4,0.8,0.8309913201387913,0.9527140293046817,4.668533071027858,0.8565838766599336,4,0.7293230807997855,1,0.9287313879744282,6,0.9514351898076491,7,18
Standard,0.9,0.8,0.0,0.7386475414266103,0.9527140293046817,13.90291094224596,0.8856391177872707,3,0.6678550602174232,1,0.8353897515317935,5,0.9060833828536728,5,14
Standard,0.9,0.8,0.4,0.7572881649065537,0.9527140293046817,12.038848594251617,0.9489324575437174,5,0.7228003341360179,1,0.8618357369451547,5,0.9326534705934496,6,17
Standard,0.9,0.8,0.8,0.7708268027196178,0.9527140293046817,10.684984812945208,0.9400751977731907,4,0.7774551963772646,1,0.8824294601623723,5,0.9374364313996125,6,16
