Hospital,N,Accuracy,Selection_Rate,DI_RACE,DI_SEX
283000,975,0.8953846153846153,0.4430769230769231,0.4008810572687225,0.6104115491647422
285000,244,0.8073770491803278,0.3319672131147541,0.7328767123287672,0.7698675496688743
286000,2047,0.8778700537371763,0.3859306301905227,0.6956521739130435,0.6072694277960199
292000,115,0.8173913043478261,0.45217391304347826,0.6821705426356589,0.4842355740630577
297000,872,0.8841743119266054,0.5137614678899083,0.5885057471264368,0.9767332770428746
298000,370,0.8378378378378378,0.3567567567567568,0.22040816326530613,0.76390556222489
299001,116,0.7931034482758621,0.6551724137931034,0.6875,0.9705882352941178
300000,738,0.8699186991869918,0.45934959349593496,0.5965463108320251,0.918026654196867
301000,535,0.897196261682243,0.34205607476635513,0.4789915966386554,0.36685924369747897
302000,1809,0.8601437258153676,0.3609729132117192,0.5287728658536585,0.8669532817426197
303000,150,0.8333333333333334,0.3466666666666667,0.24374999999999997,0.4934370442391833
314001,586,0.8839590443686007,0.537542662116041,0.9670710571923743,0.6238543472875898
315002,378,0.843915343915344,0.5211640211640212,0.37662337662337664,0.7987616099071209
316002,493,0.9127789046653144,0.2028397565922921,0.36467889908256884,0.5418184141588397
318000,1388,0.8638328530259366,0.3638328530259366,0.4114583333333333,0.7227743907200983
319000,1087,0.9043238270469182,0.49678012879484823,0.5761904761904763,0.6201295759333092
323000,180,0.8555555555555555,0.5055555555555555,0.7407407407407407,0.8765368852459016
331000,2672,0.8540419161676647,0.6002994011976048,0.6494252873563219,0.9265923725965686
332000,464,0.9094827586206896,0.4827586206896552,0.5147058823529412,0.8678540649238724
334002,155,0.896774193548387,0.5290322580645161,0.0,0.6140120703227498
335000,1037,0.8621022179363549,0.3558341369334619,0.17628205128205127,0.595935414862731
335001,349,0.9398280802292264,0.3982808022922636,0.3555555555555555,0.9798202614379085
336001,669,0.8878923766816144,0.5127055306427504,0.593939393939394,0.933348125896088
337001,927,0.8727076591154261,0.47680690399137,0.6211840888066605,0.6853620955315871
339000,993,0.8690835850956697,0.39677744209466265,0.71313672922252,0.562059620596206
339001,605,0.824793388429752,0.5553719008264463,0.5729166666666666,0.9736586942469296
340000,1483,0.8766014834794336,0.4403236682400539,0.4702102803738318,0.8444327403245943
347000,2081,0.8587217683805862,0.4666025949062951,0.8697632799153989,0.8964247289580403
349001,1304,0.8811349693251533,0.41641104294478526,0.5714285714285714,0.8098094565984475
363000,1000,0.861,0.571,0.52,0.9590716084922634
363001,269,0.8847583643122676,0.40148698884758366,0.48478260869565215,0.6491864999327687
370000,805,0.915527950310559,0.2906832298136646,0.0,0.3410664819944599
374000,563,0.9147424511545293,0.3996447602131439,0.25396825396825395,0.5851851851851851
383000,161,0.8819875776397516,0.3167701863354037,0.5012285012285013,0.515625
384000,931,0.8313641245972073,0.4790547798066595,0.6273148148148149,0.9880003104204257
389000,1147,0.9014821272885789,0.4167393199651264,0.0,0.7058184077026607
390000,602,0.8637873754152824,0.5448504983388704,0.5487804878048781,0.6118969340163621
392000,468,0.8995726495726496,0.25427350427350426,0.1609987085665088,0.6153846153846153
393000,214,0.9205607476635514,0.1308411214953271,,0.17708333333333334
394000,488,0.8545081967213115,0.5040983606557377,0.20604099244875945,0.7581243507938863
396002,397,0.8816120906801007,0.6700251889168766,0.7336976320582878,0.8975525232835175
397001,299,0.8461538461538461,0.46488294314381273,0.6888888888888889,0.7911111111111112
398000,685,0.8686131386861314,0.5240875912408759,0.0,0.591571399407982
398001,1477,0.8564658090724442,0.6682464454976303,0.7810473815461346,0.9252213779971531
398002,905,0.9314917127071823,0.23977900552486187,0.2916666666666667,0.2874076586763154
400000,1297,0.8643022359290671,0.5535851966075559,0.0,0.830433066203466
405000,1318,0.8732928679817906,0.4226100151745068,0.4487160911213073,0.6586419753086419
406000,409,0.9046454767726161,0.3765281173594132,0.5806451612903226,0.5991915422885572
407000,2058,0.8760932944606414,0.40816326530612246,0.6708540422233368,0.8054040010392309
409000,1235,0.8623481781376519,0.5692307692307692,0.3888888888888889,0.8224672083623927
410000,1596,0.8765664160401002,0.5125313283208021,0.0,0.8551154019700492
415000,523,0.8948374760994264,0.27151051625239003,0.0,0.5502684014193431
416000,184,0.9130434782608695,0.2826086956521739,0.6138248847926268,0.43256109171691526
417000,936,0.8621794871794872,0.46474358974358976,0.7123287671232876,0.9467302878598248
421000,530,0.909433962264151,0.6188679245283019,0.7824918186068256,0.954586371410568
422000,1466,0.8669849931787176,0.5129604365620737,0.6346153846153847,0.8395997994730835
424000,125,0.864,0.424,0.19930069930069932,0.567741935483871
425000,416,0.9495192307692307,0.13701923076923078,0.5154320987654321,0.2630530091669988
429001,200,0.89,0.3,0.0,0.38095238095238093
431000,1907,0.8736234923964342,0.45254326166754066,0.782608695652174,0.952862296559468
436000,338,0.8254437869822485,0.39644970414201186,0.2608695652173913,0.9482912864555375
