Model,A_SR,A_TPR,A_PPV,Accuracy,AUC,Acc_Drop_pp,DI_RACE,Race_Fair,DI_AGE,Age_Fair,DI_SEX,Sex_Fair,DI_ETH,Eth_Fair,Total_Fair
Standard,0.5,0.4,0.8,0.8670943543069622,0.9527086438132844,1.0506631500437846,0.6969602252044556,3,0.4348651902515607,3,0.8314210678082316,7,0.8728621661072401,7,20
Standard,0.5,0.8,0.0,0.8236464064509853,0.9527086438132844,5.395457935641479,0.9409443614980584,4,0.8232787024445546,3,0.9788262508873339,5,0.9846518248288676,7,19
Standard,0.5,0.8,0.4,0.8456000778269,0.9527086438132844,3.2000907980500037,0.860806120058565,4,0.6491545621892432,1,0.9092043132573103,6,0.928950577960882,7,18
Standard,0.5,0.8,0.8,0.8557067655356545,0.9527086438132844,2.189422027174559,0.8129775319542356,4,0.5496782082926379,1,0.8776412522246387,7,0.9056326112466769,7,19
Standard,0.5,1.0,0.0,0.7905213321371051,0.9527086438132844,8.707965367029502,0.9154628613389973,4,0.7401013608148856,1,0.9185460640612171,5,0.955146258618857,6,16
Standard,0.5,1.0,0.4,0.8256028882427334,0.9527086438132844,5.199809756466667,0.8865719702750844,4,0.8333416496911494,3,0.9806838536167863,5,0.9861254881216132,7,19
Standard,0.5,1.0,0.8,0.8460324494935847,0.9527086438132844,3.15685363138154,0.8441628609620676,4,0.6402964879940629,1,0.9143334106567429,6,0.9315285228805139,7,18
Standard,0.6,0.0,0.0,0.86144109476506,0.9527086438132844,1.6159891042340058,0.7580267498196062,3,0.4915697033265996,3,0.835607620596863,7,0.8850968745827944,7,20
Standard,0.6,0.0,0.4,0.8664025596402668,0.9527086438132844,1.119842616713329,0.712345917375358,3,0.43534522487276406,3,0.8213353052376906,7,0.8714954055565151,7,20
Standard,0.6,0.0,0.8,0.8697426307654059,0.9527086438132844,0.785835504199417,0.690311065334274,3,0.39386282082658136,1,0.8122391872904016,7,0.8605741095971778,7,18
Standard,0.6,0.4,0.0,0.8452649897852194,0.9527086438132844,3.2335996022180735,0.8598893420855871,5,0.647490527647801,1,0.8965612543006517,6,0.9234568617287802,7,19
Standard,0.6,0.4,0.4,0.8552581799314691,0.9527086438132844,2.234280587593096,0.7890702629366354,3,0.5500490895212113,1,0.867126319819407,7,0.9034097262937129,7,18
Standard,0.6,0.4,0.8,0.8615924248483997,0.9527086438132844,1.6008560959000384,0.7370517245599862,3,0.48356822544874173,1,0.847142157553203,7,0.8868922634418046,7,18
