Model,K,DI_RACE,V_DI_RACE,SPD_RACE,V_SPD_RACE,EOPP_RACE,V_EOPP_RACE,EOD_RACE,V_EOD_RACE,TI_RACE,V_TI_RACE,PP_RACE,V_PP_RACE,CAL_RACE,V_CAL_RACE,DI_SEX,V_DI_SEX,SPD_SEX,V_SPD_SEX,EOPP_SEX,V_EOPP_SEX,EOD_SEX,V_EOD_SEX,TI_SEX,V_TI_SEX,PP_SEX,V_PP_SEX,CAL_SEX,V_CAL_SEX,DI_ETHNICITY,V_DI_ETHNICITY,SPD_ETHNICITY,V_SPD_ETHNICITY,EOPP_ETHNICITY,V_EOPP_ETHNICITY,EOD_ETHNICITY,V_EOD_ETHNICITY,TI_ETHNICITY,V_TI_ETHNICITY,PP_ETHNICITY,V_PP_ETHNICITY,CAL_ETHNICITY,V_CAL_ETHNICITY,DI_AGE_GROUP,V_DI_AGE_GROUP,SPD_AGE_GROUP,V_SPD_AGE_GROUP,EOPP_AGE_GROUP,V_EOPP_AGE_GROUP,EOD_AGE_GROUP,V_EOD_AGE_GROUP,TI_AGE_GROUP,V_TI_AGE_GROUP,PP_AGE_GROUP,V_PP_AGE_GROUP,CAL_AGE_GROUP,V_CAL_AGE_GROUP
Random Forest,25,0.41573966461896067,0,0.2958634605683538,0,0.3383685800604229,0,0.3383685800604229,0,0.01532082005330395,1,0.2928082191780822,0,0.6932689706204034,0,0.7541296642645078,0,0.1287514553797685,0,0.04387988425504363,1,0.06422825091847473,1,0.0034390824296164635,1,0.0001382725044711819,1,0.046899190716497785,1,0.8066584702664855,1,0.09045421035658685,1,0.029493262822370303,1,0.03293092106298533,1,0.002233759737420571,1,0.013178190417327373,1,0.08844605272867434,0,0.48134747666485433,0,0.32466362635573137,0,0.13664785391326506,0,0.16400319499001798,0,0.006588658629535046,1,0.00853027427979991,1,0.09492200786605143,0
Random Forest,26,0.6407916062441354,0,0.17702202791323357,0,0.10256410256410253,0,0.10256410256410253,0,0.01636234610609432,1,0.049972987574284145,1,0.5619336817593487,0,0.7576335269238781,0,0.12351753113290526,0,0.02952781084281686,1,0.057021804922044964,1,0.0064836211270054706,1,0.001056628244354041,1,0.0801791154469855,0,0.8370654823003901,1,0.07353901026945342,1,0.03572603586038803,1,0.03572603586038803,1,0.00031767957112170675,1,0.0024004044637557787,1,0.10555596647093757,0,0.46685438447390365,0,0.3289674097181736,0,0.13242127452817498,0,0.13315051646591525,0,0.004461624854049183,1,0.036953767605932164,1,0.05937885026761727,0
Random Forest,27,0.5662828947368421,0,0.22170842441567173,0,0.1905354919053549,0,0.1905354919053549,0,0.021695638581270396,1,0.15241477272727266,0,0.489079819019567,0,0.767031751435649,0,0.11858322826840823,0,0.043132256796791,1,0.05516694126768755,1,0.002635854612720624,1,0.0015475741578682145,1,0.07435633356943588,0,0.8586395423955665,1,0.06368795554890594,1,0.027708703374777932,1,0.027708703374777932,1,0.0010584093211761444,1,0.009394150290765069,1,0.06982824134139504,0,0.48588495147839816,0,0.3167153031346703,0,0.1346246370330958,0,0.14608804069786824,0,0.008789576999920098,1,0.019753264208909438,1,0.05801140830791962,0
Random Forest,28,0.4349487580336981,0,0.27349924331595765,0,0.13607594936708856,0,0.13607594936708856,0,0.004611278888481049,1,0.12953795379537958,0,0.4674348462672817,0,0.7809606423283681,0,0.11000029179834281,0,0.02583930529116929,1,0.05260315316752265,1,0.0029631570872484664,1,0.003434036431600229,1,0.053575871393888974,0,0.8045852585210878,1,0.08938057826576135,1,0.0509329832881662,1,0.0509329832881662,1,0.00036526031780156204,1,0.004353595777047414,1,0.04752023158473351,1,0.48624405076679006,0,0.3134540573089148,0,0.14334538851706236,0,0.14334538851706236,0,0.0034827982330152205,1,0.03442513368983957,1,0.0723945002296521,0
Random Forest,29,0.6040350877192983,0,0.18975954262653438,0,0.17654320987654326,0,0.17654320987654326,0,0.012914685393130149,1,0.26030303030303026,0,0.6674509909694931,0,0.7451884972976953,0,0.13313417895794843,0,0.045539792881744035,1,0.06593756003722619,1,0.0029018768423493754,1,0.003163188974051212,1,0.054836764313912045,0,0.8199339246302702,1,0.08311509002944473,1,0.02134962312998856,1,0.040215961068526915,1,0.003829187393018761,1,0.006555587074782987,1,0.07617245056787281,0,0.4747642975704269,0,0.33066710020317513,0,0.15523087638156252,0,0.15523087638156252,0,0.0016856024231321765,1,0.017658286942697,1,0.06479192648469956,0
Random Forest,30,0.5603293949158611,0,0.2064906675634774,0,0.18828932261768083,0,0.18828932261768083,0,0.009506037811165116,1,0.13376623376623376,0,0.47331490871484005,0,0.743522468664964,0,0.13304249793193645,0,0.05818352915127101,1,0.05818352915127101,1,0.0002556851337777097,1,0.026597376351070956,1,0.0737977771780951,0,0.8199532363269679,1,0.08230284991430797,1,0.03546399691952251,1,0.03960534585256781,1,0.0026673878291157693,1,0.010212771721685887,1,0.09712000880811134,0,0.47701999433456993,0,0.3254427041865141,0,0.1429739311783108,0,0.1429739311783108,0,0.000422492215150623,1,0.04984883140333596,1,0.08079001131061436,0
HistGradientBoosting,1,0.698720700609599,0,0.1475113502606356,0,0.07887700534759357,1,0.07887700534759357,1,0.008607145748509168,1,0.19513113314092112,0,0.3589356193797826,0,0.7431222623530316,0,0.1367737315875614,0,0.050259204782887146,1,0.07106176931102096,1,0.0045808925234886305,1,0.006850176959532939,1,0.0637575761606671,0,0.8293507058657895,1,0.08006846024501563,1,0.01704509691088718,1,0.028505054569949978,1,0.003835854277033937,1,0.012227625536608389,1,0.06249860755134884,0,0.48549796553251945,0,0.32381493864562777,0,0.1307456028083519,0,0.14352318495013358,0,0.003381018174406017,1,0.0305463975045015,1,0.049775359151114834,1
HistGradientBoosting,2,0.6953178400546821,0,0.14990751639482092,0,0.08969465648854957,1,0.08969465648854957,1,0.018674441066913114,1,0.05572068776294126,1,0.41762121344975456,0,0.7503034549865416,0,0.12985042612527542,0,0.041447710059538845,1,0.04776860182121469,1,0.003254344831734375,1,0.014723593497318999,1,0.08150310708898745,0,0.8168411962860301,1,0.08426355451486611,1,0.0369350109875638,1,0.0369350109875638,1,0.0013268674882717171,1,0.02240312945715439,1,0.05649686340188498,0,0.4815839170849454,0,0.3227942542540971,0,0.10921993003550146,0,0.12463695259227273,0,0.00966175105919126,1,0.0467755003722683,1,0.06141666782924127,0
HistGradientBoosting,3,0.37932825484764543,0,0.30141247687909867,0,0.31176470588235294,0,0.31176470588235294,0,0.01429280174926028,1,0.03782796529802246,1,0.685589351921738,0,0.7482905253500955,0,0.12959838824592163,0,0.04302634924234494,1,0.05788801723837701,1,0.00020228784736082278,1,0.001706283831489741,1,0.05850489143915838,0,0.8340417510383031,1,0.07523168779713285,1,0.024281732418524937,1,0.027526812932546482,1,0.002911176170051155,1,0.005940972696901414,1,0.04513028736334035,1,0.46725534233802885,0,0.3306436480709717,0,0.15018781328735964,0,0.15018781328735964,0,0.00015136923378708533,1,0.04173183872088981,1,0.05156106955055517,0
HistGradientBoosting,4,0.6579351604818497,0,0.17786278796031613,0,0.19634703196347036,0,0.19634703196347036,0,0.020362366201668133,1,0.13076923076923075,0,0.4327098135474369,0,0.7584186568836321,0,0.12562496561723357,0,0.04290145131086143,1,0.0519082702243506,1,0.002458942727654345,1,0.009512563683715114,1,0.09742691678647541,0,0.8371684789595236,1,0.07489805072995681,1,0.03160127720136874,1,0.03160127720136874,1,0.00019991697031460087,1,0.018496614426847025,1,0.13113908548524517,0,0.4856838560638923,0,0.31910817405893,0,0.13062712244955232,0,0.14120986935143276,0,0.005512452851097305,1,0.024081536683016713,1,0.06877829764097998,0
HistGradientBoosting,5,0.7552974888771585,0,0.11648777686039419,0,0.10041480364165278,0,0.10041480364165278,0,0.035769339865884105,1,0.08347315436241609,1,0.48076918110478695,0,0.726188364452628,0,0.14447495316321346,0,0.06684509202762734,1,0.06684509202762734,1,0.00044241744696457697,1,0.007331372094322219,1,0.10376849306681973,0,0.866437092498588,1,0.06055559845176439,1,0.006268915871202596,1,0.02480964685946073,1,0.004319186806254621,1,0.0027166639025915096,1,0.05583289458740737,0,0.4906005337627492,0,0.31416340065438303,0,0.14467396265798804,0,0.14467396265798804,0,0.0002522510493984109,1,0.03770269054438069,1,0.06802934331530414,0
HistGradientBoosting,6,0.6589473684210526,0,0.1770640659155877,0,0.02911033978808908,1,0.04304479304479304,1,0.00814008910800678,1,0.12153846153846148,0,0.7477595669730315,0,0.7608515085455635,0,0.12207688691259361,0,0.04027659565354935,1,0.04368818660647103,1,0.0014367624029511458,1,0.014991465115421598,1,0.05609184093355901,0,0.8185480813829028,1,0.08266556949455162,1,0.029918149077812983,1,0.0396439241509664,1,0.0002405494972772676,1,0.010690537696134705,1,0.07317713204202625,0,0.48345266658227115,0,0.3168715623538188,0,0.12283414213945665,0,0.12461077884031416,0,0.006935635412996501,1,0.03789827199797802,1,0.07333801045840316,0
HistGradientBoosting,7,0.7642974582471267,0,0.11935735740520897,0,0.07316511292847394,1,0.07316511292847394,1,0.013394223786404438,1,0.10232649842271291,0,0.6727590641101646,0,0.7374007195449742,0,0.1365980778928575,0,0.042486226144207384,1,0.06866921033016073,1,0.003999830466649076,1,0.009600324366374258,1,0.09516348254980023,0,0.8475699468365236,1,0.06889434503317488,1,0.03127770120497908,1,0.03127770120497908,1,0.0010551035619103394,1,0.007281936254115329,1,0.08062778582658414,0,0.47851337269885375,0,0.3227021208546697,0,0.13776944857642426,0,0.14255075084495045,0,0.00551242185468262,1,0.011359307359307458,1,0.07698254857206799,0
HistGradientBoosting,8,0.5817352369688266,0,0.20813014965528837,0,0.19658119658119655,0,0.19658119658119655,0,0.02196197485441321,1,0.06998394863563395,1,0.426317461324762,0,0.7636815262835213,0,0.11918726719523332,0,0.05429227448785545,1,0.05429227448785545,1,0.00012622872021495618,1,0.017795292151186914,1,0.08739301526768445,0,0.8133019539702133,1,0.08448636455817787,1,0.03792477760169932,1,0.03792477760169932,1,0.002595296318550537,1,0.00011055914540769596,1,0.05995655257492477,0,0.48336549648602356,0,0.3145151225874067,0,0.13801393754280034,0,0.13801393754280034,0,0.006331866934435271,1,0.03136557778863902,1,0.08852401713886732,0
HistGradientBoosting,9,0.4954491491887614,0,0.26799226500756684,0,0.1428571428571428,0,0.1428571428571428,0,0.012610633754487198,1,0.08120300751879694,1,0.7987864383317003,0,0.730139090311096,0,0.14401372107719468,0,0.04367058364889764,1,0.07342828062789002,1,0.00808864482456105,1,0.008533943351481499,1,0.10290508055646203,0,0.8069091518026917,1,0.09032833197763568,1,0.044929962025163306,1,0.044929962025163306,1,0.0006193629613638826,1,0.02062580675384551,1,0.06459005485243396,0,0.4873287577934537,0,0.3222055209049645,0,0.12496254025811782,0,0.13673331813906608,0,0.006414800451423591,1,0.02738137341397473,1,0.09230970577768188,0
HistGradientBoosting,10,0.7374936259253397,0,0.1339788921994472,0,0.24098477077250857,0,0.24098477077250857,0,0.06868186778199181,1,0.20491576912455123,0,0.5487015755962116,0,0.7260426864253973,0,0.14372746987211155,0,0.044274469704466246,1,0.06452083809358011,1,0.003260987063024738,1,0.0030800786066650376,1,0.0513334880891092,0,0.8243150206129242,1,0.08010770246545873,1,0.03475270380426587,1,0.03475270380426587,1,0.0011027306373281864,1,0.023504951812635677,1,0.03759520049975429,1,0.4632065621580212,0,0.3361698684546473,0,0.128415836726684,0,0.1524045605972042,0,0.008482971025924893,1,0.01914236296362748,1,0.02916127728453366,1
