Subset,N,DI_RACE,Fair_DI_RACE,SPD_RACE,Fair_SPD_RACE,EOPP_RACE,Fair_EOPP_RACE,EOD_RACE,Fair_EOD_RACE,TI_RACE,Fair_TI_RACE,PP_RACE,Fair_PP_RACE,CAL_RACE,Fair_CAL_RACE,DI_SEX,Fair_DI_SEX,SPD_SEX,Fair_SPD_SEX,EOPP_SEX,Fair_EOPP_SEX,EOD_SEX,Fair_EOD_SEX,TI_SEX,Fair_TI_SEX,PP_SEX,Fair_PP_SEX,CAL_SEX,Fair_CAL_SEX,DI_ETHNICITY,Fair_DI_ETHNICITY,SPD_ETHNICITY,Fair_SPD_ETHNICITY,EOPP_ETHNICITY,Fair_EOPP_ETHNICITY,EOD_ETHNICITY,Fair_EOD_ETHNICITY,TI_ETHNICITY,Fair_TI_ETHNICITY,PP_ETHNICITY,Fair_PP_ETHNICITY,CAL_ETHNICITY,Fair_CAL_ETHNICITY,DI_AGE_GROUP,Fair_DI_AGE_GROUP,SPD_AGE_GROUP,Fair_SPD_AGE_GROUP,EOPP_AGE_GROUP,Fair_EOPP_AGE_GROUP,EOD_AGE_GROUP,Fair_EOD_AGE_GROUP,TI_AGE_GROUP,Fair_TI_AGE_GROUP,PP_AGE_GROUP,Fair_PP_AGE_GROUP,CAL_AGE_GROUP,Fair_CAL_AGE_GROUP
21,148020,0.6686512409852174,0,0.16864197621808702,0,0.024690747154873738,1,0.034548616897549206,1,0.005544711686769524,1,0.07969574285363756,1,0.16898955229679974,0,0.7614881159889321,0,0.12392125417433625,0,0.03523953095620813,1,0.048463278239413154,1,0.004864742754906309,1,0.0044496562476246115,1,0.025327076276776828,1,0.83420139266146,1,0.07660389658615485,1,0.01766146068825214,1,0.026870286127234758,1,0.0027464795042619478,1,0.0037617937854431682,1,0.03256797144515,1,0.29158479427162787,0,0.4354160117821875,0,0.17908818612658106,0,0.17908818612658106,0,0.014390843819251618,1,0.07268718573084376,1,0.08162018710774377,0
22,148020,0.6286355466475799,0,0.18820252836329426,0,0.055975390493313903,1,0.055975390493313903,1,0.007402701843544503,1,0.10132261073912685,0,0.18310526207837097,0,0.7638597379749509,0,0.12244744571429955,0,0.03509068828415851,1,0.04710743957797843,1,0.004416129385855588,1,0.004950866414320854,1,0.02587247349141053,1,0.8294128027627555,1,0.07891720403439151,1,0.017414315790023727,1,0.02807872068900083,1,0.002701726051022063,1,0.0030172082895189023,1,0.036954354165956715,1,0.29316005098526254,0,0.4342505626442537,0,0.18301470597336145,0,0.18301470597336145,0,0.013127408186160774,1,0.07013038337231003,1,0.06513652839852158,0
23,148020,0.65044748287394,0,0.17724875364140535,0,0.07245916435907329,1,0.07245916435907329,1,0.007042342114437029,1,0.09861048730558897,1,0.20047079520783861,0,0.7625656075805683,0,0.1230215521660809,0,0.03411494461667286,1,0.04842611742412016,1,0.0050034246475635785,1,0.0038932036670485948,1,0.024910648641031707,1,0.8344759491723992,1,0.07632694518175592,1,0.01784366551583494,1,0.0279527658711273,1,0.0026051018717818883,1,0.0016575476938676115,1,0.03876801694902088,1,0.28967502496739406,0,0.43695846911455827,0,0.18123914649154127,0,0.18123914649154127,0,0.014255093083742988,1,0.07322253003497314,1,0.07778727766510951,0
24,148020,0.6303698657878749,0,0.18703188928552794,0,0.061062403300670365,1,0.061062403300670365,1,0.005587203219525584,1,0.09140416444207144,1,0.21486304910188175,0,0.7617355107304296,0,0.12356515383691791,0,0.03464031412849966,1,0.04962033098828793,1,0.0049401093871897644,1,0.003159193632571222,1,0.030624053896106562,1,0.8322131993353533,1,0.07746324375241925,1,0.017657967826413157,1,0.029382551823343997,1,0.003024115900018845,1,0.0004788595281675079,1,0.03143263155100595,1,0.290743163169101,0,0.4356858635664994,0,0.18624469780911124,0,0.18624469780911124,0,0.013311504022096486,1,0.06912071982385459,1,0.07179427811705208,0
25,148020,0.6375667670486788,0,0.1831492293196863,0,0.05889764528283947,1,0.05889764528283947,1,0.008094260335962125,1,0.12497480933726135,0,0.24301265274206374,0,0.7649129308935043,0,0.12164997215945478,0,0.03396281204500373,1,0.04812839285421204,1,0.004681151252470067,1,0.0034797221440897586,1,0.026872173942714905,1,0.8321807139800376,1,0.07747280295446402,1,0.01931478607749182,1,0.026308235743906574,1,0.0022871198004409607,1,0.004861825032570488,1,0.03147783283881911,1,0.28806797496994413,0,0.43743801550548245,0,0.18755163145896858,0,0.18755163145896858,0,0.013708799249861195,1,0.07329972129855689,1,0.07711296445804994,0
26,148020,0.6561614018879504,0,0.17436585366084784,0,0.050919813396708036,1,0.050919813396708036,1,0.004926143887005324,1,0.08611541658242927,1,0.16760294033630707,0,0.7630577848168726,0,0.12282892090229958,0,0.03597547535433354,1,0.04705282554150457,1,0.00439669021104528,1,0.005431359571384742,1,0.033207958821546646,1,0.8342126763445401,1,0.07654643923729476,1,0.017026537947453457,1,0.028610815026005862,1,0.0032261249121059918,1,0.0009854163778556524,1,0.03300096812986497,1,0.2891728051061599,0,0.43642810120293496,0,0.18752875677827574,0,0.18752875677827574,0,0.013788166724592245,1,0.07489325019191273,1,0.07748837644123985,0
27,148020,0.6566011440341195,0,0.17371877037745526,0,0.020107449364356156,1,0.0326917835859319,1,0.006021368997878522,1,0.07964816499848348,1,0.15049168576825023,0,0.7627478781284524,0,0.123170878079713,0,0.03513523721584011,1,0.04783949565511823,1,0.004465163640528624,1,0.00471280931608653,1,0.025902718813248404,1,0.8280324945048866,1,0.07960863637258103,1,0.020081219582530063,1,0.029511330333131636,1,0.0027004263073738197,1,0.0009879214045035445,1,0.04729525047591743,1,0.2912079713089596,0,0.4355820862247986,0,0.18616946203887874,0,0.18616946203887874,0,0.013778954923047461,1,0.07241873330714066,1,0.08491579146716244,0
28,148020,0.6531475053898258,0,0.1754354080306874,0,0.060971145015162875,1,0.060971145015162875,1,0.00672710055104362,1,0.10597325357038512,0,0.2270560871028005,0,0.7637480494604142,0,0.12258836223088082,0,0.03226318755906843,1,0.049169817527081244,1,0.005056726934229788,1,0.0030476153546677986,1,0.025312049474855325,1,0.8346310695445536,1,0.07642618622346609,1,0.018789986785376023,1,0.027428431299935663,1,0.0025807770178698994,1,0.002491822842079938,1,0.03994172511454208,1,0.2894176135057183,0,0.4381158962684188,0,0.18119605679257078,0,0.18119605679257078,0,0.014597697247381906,1,0.0711296287793608,1,0.08520399192490069,0
29,148020,0.6400539759036145,0,0.1829390640737078,0,0.05454238965530367,1,0.05454238965530367,1,0.0045846765905036765,1,0.07830518518518526,1,0.20181778486387913,0,0.7595341454731794,0,0.12500499033000673,0,0.03474027481790842,1,0.04838701984123421,1,0.004623050116373269,1,0.004967926443173565,1,0.026945196897232127,1,0.8309301754490199,1,0.07811829407499465,1,0.01881341544279158,1,0.02865663299837895,1,0.002597756159657183,1,0.0014277624052460025,1,0.037144631532617156,1,0.29082097370464194,0,0.435789421989361,0,0.18466336058391108,0,0.18466336058391108,0,0.014028170835668471,1,0.0639941848132366,1,0.06643708766341816,0
30,148020,0.6452244573767738,0,0.1799862996289741,0,0.05620920485556902,1,0.05620920485556902,1,0.005870221775327963,1,0.05443176780756398,1,0.20024838021464553,0,0.7602810937199461,0,0.12445073657213462,0,0.035801297080628625,1,0.04926352659010247,1,0.004784839977932748,1,0.0033632112505085354,1,0.02917539534052349,1,0.8316046943627433,1,0.07772825961828711,1,0.020371778771144378,1,0.028839701567530907,1,0.0022857759193892005,1,0.0007259947735965833,1,0.04003619283147686,1,0.2907435655842592,0,0.4357605830491738,0,0.1819549344654926,0,0.1819549344654926,0,0.013714344973230076,1,0.07534864284497766,1,0.07527343409131393,0
